annee,pays,sejours,nuitees,duree_sejour,repeaters,depense_jour_personne,satisfaction_globale,nps,transport_avion,transport_train,transport_route,motif_personnel,is_covid,repeaters_pct,satisfaction_globale_pct,transport_avion_pct,transport_train_pct,transport_route_pct,motif_personnel_pct,sejours_millions
2016,ATR 2016 - Australie,526437.4879877934,2442084.3395470087,4.638887608254133,0.3763418,180.5539002,0.9435689,46.288450000000005,0.5809544,0.2539894,0.1650562,0.8966578,False,37.63418,94.35689,58.095439999999996,25.398939999999996,16.50562,89.66578,0.5264374879877934
2016,ATR 2016 - Belgique,1141842.3478905878,2640244.7728297617,2.312267343830159,0.8776473,139.2715556,0.9458492,38.35011,0.035991,0.2825063,0.6815026,0.6825979,False,87.76473,94.58492,3.5991000000000004,28.250629999999997,68.15026,68.25979,1.1418423478905877
2016,ATR 2016 - Brésil,411815.7498021306,2758246.177485849,6.697767578853242,0.5430677,160.3151796,0.9620673,66.1276,0.8604573,0.0921456,0.0473971,0.8238274,False,54.30677000000001,96.20673,86.04572999999999,9.214559999999999,4.73971,82.38274,0.41181574980213065
2016,ATR 2016 - Canada,455325.9568895013,2461782.5496517527,5.406637843511256,0.4931334,146.3013993,0.9357489,43.79241999999999,0.7925387,0.127793,0.0796683,0.8426346,False,49.31334,93.57489,79.25387,12.7793,7.96683,84.26346,0.4553259568895013
2016,ATR 2016 - Chine,976791.5627804528,4686619.242964542,4.797972690943404,0.4204112,205.6802118,0.9364751,28.051250000000007,0.4924975,0.1614843,0.3460182,0.6249987,False,42.04112,93.64751,49.24975,16.14843,34.60182,62.49987,0.9767915627804528
2016,ATR 2016 - Corée du Sud,330923.61359394,1782063.4910414235,5.385120365656666,0.36717,167.6630569,0.8878820000000001,19.711540000000003,0.6633141,0.3168787,0.0198072,0.8435662,False,36.717,88.7882,66.33141,31.68787,1.98072,84.35662,0.33092361359393996
2016,ATR 2016 - Danemark,160903.3976594604,556940.0512513618,3.4613318261313686,0.7319303,153.417662,0.9518987,49.01564,0.8466144,0.0507495,0.1026361,0.6323166,False,73.19303000000001,95.18987,84.66144,5.07495,10.26361,63.23166,0.1609033976594604
2016,ATR 2016 - Irlande,276191.1442746413,982359.4571945186,3.556810120666547,0.5658179,132.418716,0.9137752,43.38746999999999,0.9102466,0.0565646,0.0331887,0.8115601,False,56.58179,91.37752,91.02466,5.65646,3.31887,81.15601,0.2761911442746413
2016,ATR 2016 - Espagne,1308414.2764935712,5186050.770926827,3.963615243350112,0.5473163,130.657006,0.9381769,39.939400000000006,0.8402642,0.0510151,0.1087207,0.704973,False,54.731629999999996,93.81769,84.02642,5.10151,10.87207,70.4973,1.3084142764935713
2016,ATR 2016 - Etats-Unis,1902667.4280650823,10120448.820472537,5.319084497475488,0.4007746,174.0077558,0.9581167,56.34608999999999,0.8038617,0.1649241,0.0312141,0.8222118,False,40.077459999999995,95.81167,80.38617,16.49241,3.12141,82.22118,1.9026674280650824
2016,ATR 2016 - Grèce,94846.1077586143,594449.8798707058,6.267520027111661,0.7315696,78.9560188,0.9410428,52.61135,0.8685733,0.0846855,0.0467411,0.5746723,False,73.15696,94.10427999999999,86.85733,8.46855,4.67411,57.46723,0.0948461077586143
2016,ATR 2016 - Inde,244746.4789117754,1153593.7892808262,4.713423434772543,0.356676,165.3769289,0.8859524999999999,43.90585,0.5854606,0.3006984,0.113841,0.6539614,False,35.6676,88.59525,58.54606,30.06984,11.3841,65.39614,0.2447464789117754
